uf_sigla,cod_regsaud,regiao_saude_pad,ano,mes,quantidade
SP,35104,RIO CLARO,2022,01,198
RS,43008,REGIAO 08,2022,01,672
AM,13006,REGIONAL PURUS,2022,01,220
MG,31067,PADRE PARAISO,2022,01,69
RJ,33006,METROPOLITANA II,2022,01,1723
GO,52018,SAO PATRICIO II,2022,01,180
TO,17003,SUDESTE,2022,01,97
MG,31080,PECANHA/SAO JOAO EVANGELISTA,2022,01,48
RO,11006,CONE SUL,2022,01,201
RN,24004,4ª REGIAO DE SAUDE - CAICO,2022,01,243
BA,29022,SANTO ANTONIO DE JESUS,2022,01,434
MG,31038,MANTENA,2022,01,58
MT,51010,NORTE MATOGROSSENSE,2022,01,101
SP,35065,LINS,2022,01,155
GO,52016,SUDOESTE II,2022,01,263
MT,51012,SUDOESTE MATOGROSSENSE,2022,01,162
SP,35081,TRES COLINAS,2022,01,437
PR,41021,21ª RS TELEMACO BORBA,2022,01,212
CE,23008,8ª REGIAO QUIXADA,2022,01,338
SE,28005,NOSSA SENHORA DA GLORIA,2022,01,226
SP,35011,ALTO DO TIETE,2022,01,3284
MA,21014,SANTA INES,2022,01,487
MG,31097,JUIZ DE FORA,2022,01,506
MG,31083,BOCAIUVA,2022,01,81
MG,31035,CORONEL FABRICIANO/TIMOTEO,2022,01,216
SP,35082,ALTA ANHANGUERA,2022,01,134
SE,28003,ITABAIANA,2022,01,272
SC,42010,ALTO URUGUAI CATARINENSE,2022,01,178
PA,15010,TAPAJOS,2022,01,414
PA,15001,ARAGUAIA,2022,01,616
SP,35091,ADAMANTINA,2022,01,115
MA,21003,BALSAS,2022,01,343
SC,42008,MEIO OESTE,2022,01,244
SP,35062,BAURU,2022,01,628
PE,26010,RECIFE,2022,01,3868
SE,28002,ESTANCIA,2022,01,273
MG,31086,DIVINOPOLIS,2022,01,345
MS,50004,TRES LAGOAS,2022,01,339
PA,15008,METROPOLITANA III,2022,01,1116
RN,24001,1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU,2022,01,431
MG,31040,RESPLENDOR,2022,01,92
CE,23013,13ª REGIAO TIANGUA,2022,01,400
MG,31010,TRES CORACOES,2022,01,118
PB,25005,5ª REGIAO,2022,01,149
MG,31098,SALINAS,2022,01,62
BA,29007,GUANAMBI,2022,01,442
AC,12002,BAIXO ACRE E PURUS,2022,01,739
MT,51005,GARCAS ARAGUAIA,2022,01,179
SP,35061,VALE DO JURUMIRIM,2022,01,311
SC,42017,VALE DO ITAPOCU,2022,01,361
PR,41019,19ª RS JACAREZINHO,2022,01,310
SP,35171,ALTO VALE DO PARAIBA,2022,01,1053
MT,51007,MEDIO NORTE MATOGROSSENSE,2022,01,384
AM,13004,MEDIO AMAZONAS,2022,01,269
MG,31036,GOVERNADOR VALADARES,2022,01,398
CE,23003,3ª REGIAO MARACANAU,2022,01,624
RJ,33007,NOROESTE,2022,01,303
PR,41017,17ª RS LONDRINA,2022,01,914
TO,17006,CAPIM DOURADO,2022,01,474
MG,31042,CARANGOLA,2022,01,142
SP,35074,CIRCUITO DAS AGUAS,2022,01,116
MG,31088,OLIVEIRA/SANTO ANTONIO DO AMPARO,2022,01,92
BA,29013,ITAPETINGA,2022,01,230
PB,25010,10ª REGIAO,2022,01,123
PR,41007,7ª RS PATO BRANCO,2022,01,311
MG,31075,UBERLANDIA / ARAGUARI,2022,01,908
PR,41002,2ª RS METROPOLITANA,2022,01,3472
SP,35133,VALE DAS CACHOEIRAS,2022,01,123
CE,23022,22ª REGIAO CASCAVEL,2022,01,351
RS,43025,REGIAO 25,2022,01,280
BA,29014,JACOBINA,2022,01,359
GO,52006,NORDESTE I,2022,01,63
GO,52004,ENTORNO SUL,2022,01,1075
MG,31066,NANUQUE,2022,01,44
MA,21011,PINHEIRO,2022,01,431
SE,28006,NOSSA SENHORA DO SOCORRO,2022,01,431
SP,35021,CENTRAL DO DRS II,2022,01,254
AL,27010,10ª REGIAO DE SAUDE,2022,01,178
SP,35111,ALTA PAULISTA,2022,01,116
CE,23016,16ª REGIAO CAMOCIM,2022,01,182
SP,35012,FRANCO DA ROCHA,2022,01,706
AL,27007,7ª REGIAO DE SAUDE,2022,01,627
MG,31041,ALEM  PARAIBA,2022,01,55
PB,25008,8ª REGIAO,2022,01,108
SP,35112,ALTA SOROCABANA,2022,01,379
AM,13008,TRIANGULO,2022,01,314
MG,31095,SERRO,2022,01,57
PE,26003,CARUARU,2022,01,1512
SP,35083,ALTA MOGIANA,2022,01,106
MG,31061,VICOSA,2022,01,115
SP,35114,EXTREMO OESTE PAULISTA,2022,01,64
MG,31006,POCOS DE CALDAS,2022,01,217
TO,17004,CERRADO TOCANTINS ARAGUAIA,2022,01,149
TO,17007,CANTAO,2022,01,128
CE,23012,12ª REGIAO ACARAU,2022,01,338
SP,35155,SAO JOSE DO RIO PRETO,2022,01,681
SE,28007,PROPRIA,2022,01,162
BA,29018,PORTO SEGURO,2022,01,510
MG,31003,ITAJUBA,2022,01,190
SP,35152,SANTA FE DO SUL,2022,01,55
CE,23014,14ª REGIAO TAUA,2022,01,129
RO,11001,VALE DO JAMARI,2022,01,255
GO,52003,ENTORNO NORTE,2022,01,314
AM,13009,ALTO SOLIMOES,2022,01,604
DF,53001,DISTRITO FEDERAL,2022,01,3092
RS,43013,REGIAO 13,2022,01,236
PA,15011,TOCANTINS,2022,01,1005
MA,21007,CODO,2022,01,397
TO,17005,ILHA DO BANANAL,2022,01,203
PR,41004,4ª RS IRATI,2022,01,192
SC,42013,SERRA CATARINENSE,2022,01,324
MG,31037,IPATINGA,2022,01,413
PR,41001,1ª RS PARANAGUA,2022,01,338
PR,41006,6ª RS UNIAO DA VITORIA,2022,01,189
ES,32005,CENTRAL NORTE,2022,01,1113
MA,21006,CHAPADINHA,2022,01,454
BA,29011,ITABERABA,2022,01,217
SP,35073,JUNDIAI,2022,01,882
MG,31004,LAVRAS,2022,01,205
SP,35102,LIMEIRA,2022,01,349
BA,29004,CAMACARI,2022,01,637
BA,29003,BRUMADO,2022,01,386
RN,24005,5ª REGIAO DE SAUDE - SANTA CRUZ,2022,01,152
CE,23002,2ª REGIAO CAUCAIA,2022,01,683
MG,31024,SETE LAGOAS,2022,01,399
MG,31059,MANHUACU,2022,01,400
BA,29010,IRECE,2022,01,453
RO,11004,MADEIRA-MAMORE,2022,01,763
MT,51013,SUL MATOGROSSENSE,2022,01,734
PB,25009,9ª REGIAO,2022,01,176
CE,23007,7ª REGIAO ARACATI,2022,01,92
PE,26005,GOIANA,2022,01,323
SC,42007,GRANDE FLORIANOPOLIS,2022,01,1373
PI,22008,VALE DO CANINDE,2022,01,89
MG,31049,BRASILIA DE MINAS/SAO FRANCISCO,2022,01,214
MG,31076,MANGA,2022,01,63
MG,31073,ITUIUTABA,2022,01,152
AP,16002,AREA NORTE,2022,01,95
MG,31052,JANAUBA/MONTE AZUL,2022,01,308
MA,21017,TIMON,2022,01,312
MT,51011,OESTE MATOGROSSENSE,2022,01,248
MT,51006,MEDIO ARAGUAIA,2022,01,166
MG,31017,BETIM,2022,01,796
CE,23019,19ª REGIAO BREJO SANTO,2022,01,202
SC,42016,LAGUNA,2022,01,400
PI,22009,VALE DO RIO GUARIBAS,2022,01,422
AM,13002,RIO NEGRO E SOLIMOES,2022,01,521
PB,25013,13ª REGIAO,2022,01,49
SP,35157,VOTUPORANGA,2022,01,192
SP,35015,GRANDE ABC,2022,01,2327
SP,35142,MANTIQUEIRA,2022,01,209
PB,25004,4ª REGIAO,2022,01,100
PB,25002,2ª REGIAO,2022,01,299
SP,35041,BAIXADA SANTISTA,2022,01,1728
MA,21004,BARRA DO CORDA,2022,01,366
AC,12003,JURUA E TARAUACA/ENVIRA,2022,01,387
SP,35072,REGIAO METROPOLITANA DE CAMPINAS,2022,01,3134
PE,26001,AFOGADOS DA INGAZEIRA,2022,01,212
RS,43004,REGIAO 04,2022,01,188
RJ,33003,CENTRO-SUL,2022,01,330
MG,31070,ARAXA,2022,01,197
SP,35092,ASSIS,2022,01,165
RS,43001,REGIAO 01,2022,01,372
AL,27008,8ª REGIAO DE SAUDE,2022,01,104
PR,41018,18ª RS CORNELIO PROCOPIO,2022,01,215
GO,52001,CENTRAL,2022,01,2069
PA,15007,METROPOLITANA II,2022,01,488
RR,14002,SUL,2022,01,135
ES,32002,METROPOLITANA,2022,01,2642
SP,35113,ALTO CAPIVARI,2022,01,54
PB,25003,3ª REGIAO,2022,01,220
RS,43007,REGIAO 07,2022,01,755
GO,52007,NORDESTE II,2022,01,104
BA,29028,VITORIA DA CONQUISTA,2022,01,647
MG,31065,ITAOBIM,2022,01,84
RO,11003,CENTRAL,2022,01,432
CE,23006,6ª REGIAO ITAPIPOCA,2022,01,404
PR,41016,16ª RS APUCARANA,2022,01,393
SP,35013,MANANCIAIS,2022,01,1272
GO,52012,RIO VERMELHO,2022,01,195
MG,31028,BOM DESPACHO,2022,01,90
SC,42006,MEDIO VALE DO ITAJAI,2022,01,834
MG,31021,ITABIRA,2022,01,190
SP,35156,JOSE BONIFACIO,2022,01,94
SP,35172,CIRCUITO DA FE E VALE HISTORICO,2022,01,426
MG,31050,CORACAO DE JESUS,2022,01,47
SC,42002,OESTE,2022,01,503
MG,31081,SANTA MARIA DO SUACUI,2022,01,34
PE,26004,GARANHUNS,2022,01,604
RS,43019,REGIAO 19,2022,01,98
SP,35151,CATANDUVA,2022,01,279
MA,21001,ACAILANDIA,2022,01,356
PA,15012,XINGU,2022,01,550
PE,26007,OURICURI,2022,01,451
SP,35095,TUPA,2022,01,90
CE,23001,1ª REGIAO FORTALEZA,2022,01,2651
AL,27009,9ª REGIAO DE SAUDE,2022,01,282
AL,27002,2ª REGIAO DE SAUDE,2022,01,226
MG,31030,FORMIGA,2022,01,106
GO,52005,ESTRADA DE FERRO,2022,01,307
PE,26006,LIMOEIRO,2022,01,570
SE,28001,ARACAJU,2022,01,877
MA,21016,SAO LUIS,2022,01,1699
RS,43002,REGIAO 02,2022,01,100
PR,41003,3ª RS PONTA GROSSA,2022,01,710
SP,35154,FERNANDOPOLIS,2022,01,100
MG,31099,TEOFILO OTONI / MALACACHETA,2022,01,278
PB,25012,12ª REGIAO,2022,01,199
MG,31077,JOAO PINHEIRO,2022,01,94
PI,22010,VALE DO SAMBITO,2022,01,105
MG,31096,ITAMBACURI,2022,01,44
PR,41009,9ª RS FOZ DO IGUACU,2022,01,525
MG,31023,JOAO MONLEVADE,2022,01,120
MA,21010,PEDREIRAS,2022,01,237
PA,15002,BAIXO AMAZONAS,2022,01,1330
SC,42004,ALTO VALE DO ITAJAI,2022,01,346
RJ,33008,NORTE,2022,01,1036
BA,29016,JUAZEIRO,2022,01,703
RS,43018,REGIAO 18,2022,01,131
BA,29024,SENHOR DO BONFIM,2022,01,366
MT,51008,NOROESTE MATOGROSSENSE,2022,01,210
SE,28004,LAGARTO,2022,01,287
MT,51015,VALE DO PEIXOTO,2022,01,147
SP,35064,JAU,2022,01,292
RS,43005,REGIAO 05,2022,01,216
RN,24003,3ª REGIAO DE SAUDE - JOAO CAMARA,2022,01,361
PR,41008,8ª RS FRANCISCO BELTRAO,2022,01,426
MG,31071,FRUTAL / ITURAMA,2022,01,164
RS,43010,REGIAO 10,2022,01,1947
MA,21013,ROSARIO,2022,01,327
BA,29005,CRUZ DAS ALMAS,2022,01,242
MG,31032,PARA DE MINAS,2022,01,299
BA,29021,SANTA MARIA DA VITORIA,2022,01,340
RS,43027,REGIAO 27,2022,01,169
GO,52017,SUL,2022,01,245
PE,26009,PETROLINA,2022,01,673
BA,29020,SALVADOR,2022,01,2708
MG,31012,VARGINHA,2022,01,219
MG,31084,MONTES CLAROS,2022,01,481
MT,51001,ALTO TAPAJOS,2022,01,132
MS,50002,CORUMBA,2022,01,194
MG,31046,SANTOS DUMONT,2022,01,39
MT,51003,ARAGUAIA XINGU,2022,01,114
AP,16003,AREA SUDOESTE,2022,01,283
PA,15003,CARAJAS,2022,01,1291
RR,14001,CENTRO NORTE,2022,01,1070
MA,21008,IMPERATRIZ,2022,01,744
CE,23017,17ª REGIAO ICO,2022,01,140
SC,42005,FOZ DO RIO ITAJAI,2022,01,1031
PB,25016,16ª REGIAO,2022,01,586
BA,29023,SEABRA,2022,01,215
MG,31016,BELO HORIZONTE/ NOVA LIMA/ CAETE,2022,01,2972
MG,31007,POUSO ALEGRE,2022,01,571
GO,52002,CENTRO SUL,2022,01,980
MG,31094,ALMENARA/JACINTO,2022,01,175
MG,31085,TAIOBEIRAS,2022,01,153
PA,15006,METROPOLITANA I,2022,01,2198
RN,24007,7ª REGIAO DE SAUDE - METROPOLITANA,2022,01,1118
AM,13001,"MANAUS, ENTORNO E ALTO RIO NEGRO",2022,01,3656
BA,29002,BARREIRAS,2022,01,568
RO,11005,ZONA DA MATA,2022,01,167
SP,35023,CONSORCIOS DO DRS II,2022,01,245
MG,31018,CONTAGEM,2022,01,870
CE,23021,21ª REGIAO JUAZEIRO DO NORTE,2022,01,553
SP,35141,BAIXA MOGIANA,2022,01,289
MG,31068,PEDRA AZUL,2022,01,60
RS,43015,REGIAO 15,2022,01,191
MG,31089,CAMPO BELO,2022,01,84
RS,43006,REGIAO 06 - VALE DO PARANHANA E COSTA SERR,2022,01,236
MG,31058,UNAI,2022,01,289
SP,35153,JALES,2022,01,89
MG,31009,SAO SEBASTIAO DO PARAISO,2022,01,134
PR,41020,20ª RS TOLEDO,2022,01,489
MG,31064,ARACUAI,2022,01,56
MG,31019,CURVELO,2022,01,182
MG,31060,PONTE NOVA,2022,01,197
BA,29019,RIBEIRA DO POMBAL,2022,01,287
SC,42015,CARBONIFERA,2022,01,466
PI,22006,SERRA DA CAPIVARA,2022,01,144
PA,15014,MARAJO II,2022,01,601
CE,23004,4ª REGIAO BATURITE,2022,01,141
MG,31091,CASSIA,2022,01,46
SP,35115,PONTAL DO PARANAPANEMA,2022,01,56
RJ,33001,BAIA DA ILHA GRANDE,2022,01,276
RS,43029,REGIAO 29,2022,01,198
MG,31047,SAO JOAO NEPOMUCENO / BICAS,2022,01,70
MG,31020,GUANHAES,2022,01,77
MG,31093,PIUMHI,2022,01,44
MA,21002,BACABAL,2022,01,271
TO,17001,MEDIO NORTE ARAGUAIA,2022,01,354
SC,42012,PLANALTO NORTE,2022,01,414
PE,26012,SERRA TALHADA,2022,01,304
RN,24008,8ª REGIAO DE SAUDE - ACU,2022,01,153
BA,29025,SERRINHA,2022,01,620
PI,22003,COCAIS,2022,01,460
MG,31001,ALFENAS / MACHADO,2022,01,280
PB,25006,6ª REGIAO,2022,01,232
MG,31090,LIMA DUARTE,2022,01,53
MG,31051,FRANCISCO SA,2022,01,59
SC,42011,NORDESTE,2022,01,810
SC,42001,EXTREMO OESTE,2022,01,228
RS,43026,REGIAO 26,2022,01,184
RJ,33004,MEDIO PARAIBA,2022,01,823
MG,31002,GUAXUPE,2022,01,120
SC,42009,ALTO VALE DO RIO DO PEIXE,2022,01,380
PB,25011,11ª REGIAO,2022,01,89
SP,35173,LITORAL NORTE,2022,01,373
GO,52015,SUDOESTE I,2022,01,507
PR,41011,11ª RS CAMPO MOURAO,2022,01,339
ES,32004,SUL,2022,01,700
PR,41022,22ª RS IVAIPORA,2022,01,137
RN,24006,6ª REGIAO DE SAUDE - PAU DOS FERROS,2022,01,245
PE,26011,SALGUEIRO,2022,01,184
SP,35094,OURINHOS,2022,01,219
GO,52011,PIRINEUS,2022,01,614
SP,35052,SUL - BARRETOS,2022,01,126
GO,52013,SAO PATRICIO I,2022,01,158
RJ,33002,BAIXADA LITORANEA,2022,01,973
MG,31015,SAO JOAO DEL REI,2022,01,176
PI,22002,CHAPADA DAS MANGABEIRAS,2022,01,251
MG,31011,TRES PONTAS,2022,01,122
MA,21005,CAXIAS,2022,01,343
RS,43012,REGIAO 12,2022,01,133
MS,50001,CAMPO GRANDE,2022,01,1937
AC,12001,ALTO ACRE,2022,01,110
AM,13007,REGIONAL JURUA,2022,01,235
PB,25015,15ª REGIAO,2022,01,157
CE,23010,10ª REGIAO LIMOEIRO DO NORTE,2022,01,200
RO,11007,VALE DO GUAPORE,2022,01,47
BA,29027,VALENCA,2022,01,317
SP,35051,NORTE - BARRETOS,2022,01,263
TO,17008,AMOR PERFEITO,2022,01,162
MG,31008,SAO LOURENCO,2022,01,200
SP,35031,CENTRAL DO DRS III,2022,01,303
CE,23018,18ª REGIAO IGUATU,2022,01,309
AL,27006,6ª REGIAO DE SAUDE,2022,01,242
RJ,33009,SERRANA,2022,01,829
MG,31092,PASSOS,2022,01,200
BA,29009,ILHEUS,2022,01,302
MS,50003,DOURADOS,2022,01,1147
RS,43016,REGIAO 16,2022,01,210
SP,35101,ARARAS,2022,01,313
RN,24002,2ª REGIAO DE SAUDE - MOSSORO,2022,01,458
PR,41015,15ª RS MARINGA,2022,01,866
PA,15009,RIO CAETES,2022,01,653
MG,31062,AGUAS FORMOSAS,2022,01,61
MG,31045,MURIAE,2022,01,130
PE,26002,ARCOVERDE,2022,01,504
MA,21019,ZE DOCA,2022,01,290
MG,31048,UBA,2022,01,295
RS,43021,REGIAO 21,2022,01,721
PR,41013,13ª RS CIANORTE,2022,01,146
BA,29012,ITABUNA,2022,01,435
CE,23020,20ª REGIAO CRATO,2022,01,375
BA,29015,JEQUIE,2022,01,509
RS,43024,REGIAO 24,2022,01,127
GO,52010,OESTE II,2022,01,122
PR,41014,14ª RS PARANAVAI,2022,01,284
MG,31055,PIRAPORA,2022,01,82
BA,29008,IBOTIRAMA,2022,01,217
BA,29026,TEIXEIRA DE FREITAS,2022,01,486
TO,17002,BICO DO PAPAGAIO,2022,01,259
SP,35033,NORTE DO DRS III,2022,01,149
PI,22004,ENTRE RIOS,2022,01,1422
MG,31072,UBERABA,2022,01,385
SP,35034,CORACAO DO DRS III,2022,01,338
CE,23011,11ª REGIAO SOBRAL,2022,01,698
CE,23009,9ª REGIAO RUSSAS,2022,01,217
SP,35032,CENTRO OESTE DO DRS III,2022,01,138
RS,43022,REGIAO 22,2022,01,158
AL,27005,5ª REGIAO DE SAUDE,2022,01,223
PA,15013,MARAJO I,2022,01,340
MG,31053,JANUARIA,2022,01,144
PI,22007,TABULEIROS DO ALTO PARNAIBA,2022,01,72
PE,26008,PALMARES,2022,01,557
RS,43003,REGIAO 03,2022,01,417
RJ,33005,METROPOLITANA I,2022,01,9494
MT,51002,BAIXADA CUIABANA,2022,01,1311
MG,31082,SAO GOTARDO,2022,01,115
CE,23015,15ª REGIAO CRATEUS,2022,01,324
RS,43014,REGIAO 14,2022,01,210
SP,35063,POLO CUESTA,2022,01,284
CE,23005,5ª REGIAO CANINDE,2022,01,219
MA,21012,PRESIDENTE DUTRA,2022,01,371
SP,35131,HORIZONTE VERDE,2022,01,435
MA,21015,SAO JOAO DOS PATOS,2022,01,289
SP,35163,SOROCABA,2022,01,1923
MG,31026,DIAMANTINA,2022,01,141
MG,31031,ITAUNA,2022,01,112
MG,31001,ALFENAS / MACHADO,2021,12,528
PB,25016,16ª REGIAO,2021,12,1375
GO,52014,SERRA DA MESA,2021,12,270
MT,51015,VALE DO PEIXOTO,2021,12,356
MG,31071,FRUTAL / ITURAMA,2021,12,286
ES,32002,METROPOLITANA,2021,12,5028
MG,31026,DIAMANTINA,2021,12,256
SP,35012,FRANCO DA ROCHA,2021,12,1321
MG,31007,POUSO ALEGRE,2021,12,1177
MG,31019,CURVELO,2021,12,321
MG,31015,SAO JOAO DEL REI,2021,12,406
GO,52017,SUL,2021,12,494
RS,43020,REGIAO 20,2021,12,356
AL,27007,7ª REGIAO DE SAUDE,2021,12,1362
AL,27009,9ª REGIAO DE SAUDE,2021,12,619
SP,35173,LITORAL NORTE,2021,12,722
CE,23012,12ª REGIAO ACARAU,2021,12,690
SC,42017,VALE DO ITAPOCU,2021,12,708
PA,15008,METROPOLITANA III,2021,12,2258
AM,13005,BAIXO AMAZONAS,2021,12,835
MA,21019,ZE DOCA,2021,12,722
MA,21011,PINHEIRO,2021,12,933
SP,35072,REGIAO METROPOLITANA DE CAMPINAS,2021,12,5759
MG,31053,JANUARIA,2021,12,248
RS,43015,REGIAO 15,2021,12,400
SE,28007,PROPRIA,2021,12,320
MG,31018,CONTAGEM,2021,12,1626
MG,31078,CONGONHAS,2021,12,273
MS,50004,TRES LAGOAS,2021,12,693
CE,23022,22ª REGIAO CASCAVEL,2021,12,643
BA,29016,JUAZEIRO,2021,12,1355
PA,15010,TAPAJOS,2021,12,887
MG,31091,CASSIA,2021,12,98
BA,29011,ITABERABA,2021,12,503
GO,52006,NORDESTE I,2021,12,121
MG,31052,JANAUBA/MONTE AZUL,2021,12,535
CE,23018,18ª REGIAO IGUATU,2021,12,552
SC,42005,FOZ DO RIO ITAJAI,2021,12,1817
PA,15004,LAGO DE TUCURUI,2021,12,1088
MA,21002,BACABAL,2021,12,696
RS,43009,REGIAO 09,2021,12,651
MG,31068,PEDRA AZUL,2021,12,82
SP,35093,MARILIA,2021,12,766
SP,35154,FERNANDOPOLIS,2021,12,154
SP,35111,ALTA PAULISTA,2021,12,201
RS,43013,REGIAO 13,2021,12,431
RO,11005,ZONA DA MATA,2021,12,307
PR,41022,22ª RS IVAIPORA,2021,12,262
MG,31031,ITAUNA,2021,12,274
BA,29019,RIBEIRA DO POMBAL,2021,12,538
BA,29001,ALAGOINHAS,2021,12,981
RJ,33007,NOROESTE,2021,12,536
PB,25005,5ª REGIAO,2021,12,231
SC,42008,MEIO OESTE,2021,12,446
MA,21003,BALSAS,2021,12,615
PR,41019,19ª RS JACAREZINHO,2021,12,549
PR,41020,20ª RS TOLEDO,2021,12,926
RN,24007,7ª REGIAO DE SAUDE - METROPOLITANA,2021,12,2590
SC,42010,ALTO URUGUAI CATARINENSE,2021,12,332
MG,31048,UBA,2021,12,582
RS,43005,REGIAO 05,2021,12,464
TO,17008,AMOR PERFEITO,2021,12,327
SP,35102,LIMEIRA,2021,12,583
MG,31037,IPATINGA,2021,12,787
PB,25015,15ª REGIAO,2021,12,350
AM,13001,"MANAUS, ENTORNO E ALTO RIO NEGRO",2021,12,7555
RJ,33009,SERRANA,2021,12,1375
MG,31047,SAO JOAO NEPOMUCENO / BICAS,2021,12,119
MG,31002,GUAXUPE,2021,12,212
SC,42012,PLANALTO NORTE,2021,12,757
SE,28003,ITABAIANA,2021,12,572
SP,35065,LINS,2021,12,276
PR,41018,18ª RS CORNELIO PROCOPIO,2021,12,386
PR,41015,15ª RS MARINGA,2021,12,1500
RS,43002,REGIAO 02,2021,12,161
BA,29028,VITORIA DA CONQUISTA,2021,12,1456
RS,43027,REGIAO 27,2021,12,353
SP,35051,NORTE - BARRETOS,2021,12,494
BA,29025,SERRINHA,2021,12,1313
MG,31093,PIUMHI,2021,12,150
SC,42002,OESTE,2021,12,958
MT,51012,SUDOESTE MATOGROSSENSE,2021,12,272
MT,51010,NORTE MATOGROSSENSE,2021,12,181
RJ,33004,MEDIO PARAIBA,2021,12,1442
RS,43023,REGIAO 23,2021,12,1027
MG,31058,UNAI,2021,12,645
PB,25002,2ª REGIAO,2021,12,621
GO,52012,RIO VERMELHO,2021,12,382
MG,31092,PASSOS,2021,12,420
SC,42009,ALTO VALE DO RIO DO PEIXE,2021,12,675
MA,21007,CODO,2021,12,816
RO,11001,VALE DO JAMARI,2021,12,603
MT,51006,MEDIO ARAGUAIA,2021,12,380
AM,13006,REGIONAL PURUS,2021,12,472
BA,29002,BARREIRAS,2021,12,1118
MG,31060,PONTE NOVA,2021,12,327
RS,43019,REGIAO 19,2021,12,188
SP,35082,ALTA ANHANGUERA,2021,12,284
TO,17002,BICO DO PAPAGAIO,2021,12,532
MG,31059,MANHUACU,2021,12,814
AL,27003,3ª REGIAO DE SAUDE,2021,12,556
MG,31040,RESPLENDOR,2021,12,138
GO,52018,SAO PATRICIO II,2021,12,372
SP,35156,JOSE BONIFACIO,2021,12,162
MG,31077,JOAO PINHEIRO,2021,12,196
SP,35171,ALTO VALE DO PARAIBA,2021,12,2021
MG,31023,JOAO MONLEVADE,2021,12,131
AC,12001,ALTO ACRE,2021,12,270
AL,27004,4ª REGIAO DE SAUDE,2021,12,295
PR,41005,5ª RS GUARAPUAVA,2021,12,1135
PB,25008,8ª REGIAO,2021,12,198
BA,29027,VALENCA,2021,12,664
MG,31012,VARGINHA,2021,12,381
AC,12003,JURUA E TARAUACA/ENVIRA,2021,12,823
RO,11003,CENTRAL,2021,12,822
SP,35063,POLO CUESTA,2021,12,556
SP,35022,LAGOS DO DRS II,2021,12,300
TO,17003,SUDESTE,2021,12,205
RN,24001,1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU,2021,12,793
CE,23002,2ª REGIAO CAUCAIA,2021,12,1398
CE,23009,9ª REGIAO RUSSAS,2021,12,408
SP,35101,ARARAS,2021,12,642
MG,31041,ALEM  PARAIBA,2021,12,104
RS,43028,REGIAO 28,2021,12,550
RN,24008,8ª REGIAO DE SAUDE - ACU,2021,12,254
RS,43008,REGIAO 08,2021,12,1418
AL,27001,1ª REGIAO DE SAUDE,2021,12,2937
PR,41004,4ª RS IRATI,2021,12,356
SC,42007,GRANDE FLORIANOPOLIS,2021,12,2484
MT,51007,MEDIO NORTE MATOGROSSENSE,2021,12,760
PR,41011,11ª RS CAMPO MOURAO,2021,12,668
SC,42013,SERRA CATARINENSE,2021,12,641
SP,35071,BRAGANCA,2021,12,1004
MA,21012,PRESIDENTE DUTRA,2021,12,657
SP,35041,BAIXADA SANTISTA,2021,12,3222
MG,31080,PECANHA/SAO JOAO EVANGELISTA,2021,12,129
PI,22008,VALE DO CANINDE,2021,12,231
AL,27005,5ª REGIAO DE SAUDE,2021,12,473
BA,29012,ITABUNA,2021,12,867
GO,52007,NORDESTE II,2021,12,214
PI,22005,PLANICIE LITORANEA,2021,12,683
MG,31096,ITAMBACURI,2021,12,56
PI,22004,ENTRE RIOS,2021,12,2765
MT,51011,OESTE MATOGROSSENSE,2021,12,452
SP,35061,VALE DO JURUMIRIM,2021,12,546
BA,29026,TEIXEIRA DE FREITAS,2021,12,1079
RJ,33002,BAIXADA LITORANEA,2021,12,1521
BA,29022,SANTO ANTONIO DE JESUS,2021,12,874
BA,29009,ILHEUS,2021,12,651
SE,28001,ARACAJU,2021,12,1782
MG,31017,BETIM,2021,12,1488
CE,23007,7ª REGIAO ARACATI,2021,12,251
GO,52003,ENTORNO NORTE,2021,12,644
SP,35152,SANTA FE DO SUL,2021,12,100
SE,28006,NOSSA SENHORA DO SOCORRO,2021,12,722
PI,22009,VALE DO RIO GUARIBAS,2021,12,753
PI,22001,CARNAUBAIS,2021,12,311
MG,31072,UBERABA,2021,12,740
RJ,33005,METROPOLITANA I,2021,12,15873
MG,31079,CONSELHEIRO LAFAIETE,2021,12,344
PA,15001,ARAGUAIA,2021,12,1339
MG,31085,TAIOBEIRAS,2021,12,275
MT,51002,BAIXADA CUIABANA,2021,12,2558
SE,28002,ESTANCIA,2021,12,574
BA,29014,JACOBINA,2021,12,796
SP,35142,MANTIQUEIRA,2021,12,396
SP,35143,RIO PARDO,2021,12,326
PR,41010,10ª RS CASCAVEL,2021,12,1370
MG,31087,LAGOA DA PRATA/STO ANT DO MONTE,2021,12,231
SP,35157,VOTUPORANGA,2021,12,318
PR,41002,2ª RS METROPOLITANA,2021,12,6481
PE,26009,PETROLINA,2021,12,1382
MG,31021,ITABIRA,2021,12,386
ES,32004,SUL,2021,12,1317
SP,35083,ALTA MOGIANA,2021,12,172
MG,31064,ARACUAI,2021,12,138
BA,29006,FEIRA DE SANTANA,2021,12,2316
RS,43004,REGIAO 04,2021,12,328
CE,23008,8ª REGIAO QUIXADA,2021,12,729
BA,29021,SANTA MARIA DA VITORIA,2021,12,737
PA,15002,BAIXO AMAZONAS,2021,12,2700
